6.75
4.41
4.42
4.1
4.17
3.86
4.18
3.65
4.67
5.37
5.41
4.88
4.8
4.31
5.19
5.27
5.27
4.58
7.29
7.28
6.79
6.86
6.5
6.31
6.5
5.98
5.22
4.95
5.14
5.09
6.13
5.82
5.43
4.41
4.88
5.0
4.86
4.31
5.16
4.7
4.05
3.36
3.11
3.81
4.6
4.17
4.46
4.66
5.8
6.56
5.53
5.74
4.53
3.63
5.98
6.27
5.24
7.46
8.6
8.13
10.07
10.15
9.15
7.79
6.12
7.15
5.86
6.86
8.21
8.21
7.03
5.59
6.34
4.69
4.97
5.55
5.42
5.39
6.05
5.99
6.19
4.76
4.99
5.58
6.49
6.45
5.91
5.01
5.6
5.61
5.59
5.6
5.54
5.31
6.36
6.21
6.05
4.78
5.04
3.94
3.69
4.5
4.68
5.29
5.7
5.18
5.62
7.14
7.12
8.21
7.99
7.09
6.99
6.37
7.48
9.26
7.23
6.88
6.05
6.76
8.6
7.95
6.67
7.07
6.14
6.36
4.02
4.81
6.54
6.47
5.05
8.78
9.59
8.54
8.16
6.99
8.14
8.39
8.55
7.35
14.88
5.25
3.79
3.32
4.36
4.74
6.25
4.42
5.72
4.13
5.1
4.89
5.1
4.49
4.0
4.4
4.21
4.23
3.53
5.41
4.99
4.18
4.97
6.07
5.54
5.79
5.4
5.37
4.75
6.67
6.6
5.61
6.25
5.98
5.51
4.37
4.73
4.51
4.46
4.62
4.53
4.42
4.59
5.69
5.44
5.52
6.11
5.38
5.3
5.53
6.25
6.96
6.81
7.13
6.77
5.22
4.37
4.15
4.15
4.28
4.88
4.36
2.95
4.85
6.31
5.05
4.21
2.69
4.11
4.66
4.64
5.16
3.85
4.09
7.44
10.69
7.72
5.69
4.82
4.56
5.57
5.96
7.1
8.32
5.96
5.89
5.26
4.92
4.35
5.51
5.76
4.5
5.21
5.96
6.87
6.73
8.61
6.96
6.91
6.84
5.9
7.07
6.95
6.77
7.19
6.77
7.02
6.74
5.61
4.86
5.12
4.13
5.89
5.26
4.31
4.22
4.68
4.66
4.3
4.08
4.07
3.81
3.83
4.57
4.75
4.37
4.8
5.1
4.85
5.27
5.08
5.15
6.37
6.08
4.84
5.33
4.08
4.06
4.24
4.91
5.03
4.13
5.04
6.9
7.91
7.29
7.61
7.71
7.6
6.08
6.14
4.85
5.28
6.96
7.6
8.35
7.92
7.35
7.08
5.97
5.5
4.55
4.94
4.89
4.49
4.16
6.21
5.17
5.42
5.82
5.27
5.14
5.31
4.76
4.52
3.59
4.46
6.45
7.61
6.29
4.86
6.53
6.69
6.55
5.97
5.71
6.02
6.4
5.94
6.74
5.5
4.73
5.8
6.23
5.95
6.18
6.1
5.02
4.5
5.31
6.86
5.41
5.57
6.6
7.31
8.54
9.63
8.48
8.19
7.37
6.53
5.64
4.27
3.74
3.85
3.94
4.31
4.86
4.76
4.92
4.84
6.76
5.01
5.87
6.87
6.64
6.88
5.25
6.77
7.1
6.41
7.23
6.35
5.27
5.0
4.81
4.56
4.84
8.68
3.91
2.93
2.27
1.98
2.85
5.11
4.36
3.96
4.24
4.55
7.48
6.11
6.76
6.18
5.76
5.09
7.41
7.82
7.32
7.32
6.78
7.85
6.76
6.0
5.86
5.76
4.65
5.41
4.88
5.09
6.61
6.76
6.35
6.13
6.41
5.95
5.36
5.64
6.27
6.48
5.76
5.66
8.7
6.9
7.31
8.35
8.32
8.65
11.64
10.44
10.35
8.51
7.58
9.13
6.72
5.78
5.18
5.34
5.31
5.38
7.09
7.61
7.12
8.19
7.28
7.24
7.05
7.21
7.72
7.59
7.47
7.64
6.15
6.14
6.92
5.9
6.18
6.26
5.98
5.57
4.73
4.82
4.89
4.88
4.59
4.69
4.6
5.54
6.15
7.44
7.79
8.45
7.74
6.87
7.37
6.3
7.09
7.28
6.16
6.83
6.71
6.2
6.35
6.55
5.88
6.93
6.38
7.8
7.77
9.56
8.57
9.06
8.88
8.49
6.89
6.57
5.53
6.59
7.62
8.42
